orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
374,2026-03-29 08:57:58,2026-04-05 08:57:58,,322.67,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,欧,娜,圆通速递,Order
375,2024-07-21 14:18:36,2024-08-02 14:18:36,2024-07-24 14:18:36,89.59,开发区世创科技有限公司科技公司,浙江省香港县翔安潮州街E座 459811,嘉禾市,黑龙江省,948902,中国,开发区世创科技有限公司科技公司,林,峰,顺丰速运,Order
376,2025-08-30 19:06:30,2025-09-12 19:06:30,2025-08-31 19:06:30,181.96,毕博诚信息有限公司信息技术,天津市颖县华龙武街i座 729878,柳州县,贵州省,534760,中国,毕博诚信息有限公司信息技术,彭,桂荣,圆通速递,Order
377,2025-12-01 17:13:37,2025-12-13 17:13:37,,19.58,易动力科技有限公司人工智能,宁夏回族自治区强县黄浦张路s座 615830,桂兰县,广西壮族自治区,372804,中国,易动力科技有限公司人工智能,赵,晨,京东物流,Order
378,2024-06-27 05:21:41,2024-07-06 05:21:41,,107.69,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,李,玉珍,京东物流,Order
379,2024-09-30 12:31:10,2024-10-08 12:31:10,2024-10-04 12:31:10,401.98,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,陈,杨,韵达快递,Order
380,2025-03-10 05:47:22,2025-03-14 05:47:22,,54.78,易动力传媒有限公司生物科技,河南省贵阳县兴山广州路A座 729306,伟市,陕西省,802027,中国,易动力传媒有限公司生物科技,林,磊,中通快递,Order
381,2025-08-06 22:03:05,2025-08-15 22:03:05,2025-08-10 22:03:05,254.39,天开网络有限公司金融科技,广东省长沙市黄浦荆门街a座 399073,南宁市,台湾省,787111,中国,天开网络有限公司金融科技,张,帅,圆通速递,Order
382,2025-08-12 19:08:16,2025-08-24 19:08:16,2025-08-15 19:08:16,478.66,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,田,桂荣,德邦物流,Order
383,2024-08-17 00:04:47,2024-08-25 00:04:47,2024-08-21 00:04:47,306.02,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,王,雪,韵达快递,Order
384,2025-02-03 20:08:52,2025-02-07 20:08:52,2025-02-05 20:08:52,403.04,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,张,帅,韵达快递,Order
385,2024-11-28 00:05:54,2024-12-07 00:05:54,,167.12,盟新传媒有限公司大数据分析,甘肃省红县涪城董路q座 904897,辽阳县,安徽省,428336,中国,盟新传媒有限公司大数据分析,王,倩,天天快递,Order
386,2024-11-18 05:37:48,2024-11-24 05:37:48,2024-11-19 05:37:48,251.06,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,彭,桂荣,德邦物流,Order
387,2025-03-09 09:03:00,2025-03-14 09:03:00,2025-03-11 09:03:00,194.43,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,张,刚,圆通速递,Order
388,2025-08-26 08:55:43,2025-09-02 08:55:43,2025-08-31 08:55:43,413.55,新宇龙信息传媒有限公司人工智能,澳门特别行政区合山县门头沟赵路X座 921614,张家港市,香港特别行政区,309847,中国,新宇龙信息传媒有限公司人工智能,赵,晨,京东物流,Order
389,2025-09-06 08:45:32,2025-09-16 08:45:32,2025-09-07 08:45:32,318.33,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,曹,洁,京东物流,Order
390,2025-01-31 12:33:35,2025-02-06 12:33:35,2025-02-02 12:33:35,307.64,鑫博腾飞信息有限公司智能科技,安徽省杭州县新城潮州路U座 487852,兴安盟市,青海省,721718,中国,鑫博腾飞信息有限公司智能科技,王,建平,京东物流,Order
391,2025-01-10 06:39:03,2025-01-22 06:39:03,2025-01-13 06:39:03,424.24,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,陈,杨,圆通速递,Order
392,2024-06-07 16:52:41,2024-06-21 16:52:41,2024-06-09 16:52:41,26.75,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,陈,杨,圆通速递,Order
393,2026-01-12 08:57:39,2026-01-21 08:57:39,2026-01-17 08:57:39,389.78,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,王,雪,天天快递,Order
394,2026-05-30 14:10:46,2026-06-10 14:10:46,2026-06-03 14:10:46,301.82,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,赵,晨,天天快递,Order
395,2025-06-21 00:16:41,2025-07-05 00:16:41,2025-06-24 00:16:41,206.43,精芯传媒有限公司物联网,湖北省杭州市华龙宜都路G座 885926,武汉市,湖北省,378841,中国,精芯传媒有限公司物联网,张,帅,中通快递,Order
396,2026-03-20 10:45:47,2026-03-25 10:45:47,2026-03-21 10:45:47,419.65,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,王,倩,天天快递,Order
397,2025-03-21 14:37:32,2025-03-29 14:37:32,2025-03-26 14:37:32,246.51,太极信息有限公司互联网服务,江苏省六盘水县清浦黄街g座 440842,海门市,福建省,737845,中国,太极信息有限公司互联网服务,张,帅,百世快递,Order
398,2024-10-09 18:41:58,2024-10-17 18:41:58,,77.83,网新恒天科技有限公司数字科技,青海省佛山县平山辽阳路l座 730177,秀梅县,山东省,267399,中国,网新恒天科技有限公司数字科技,彭,桂荣,申通快递,Order
399,2025-08-13 14:38:59,2025-08-27 14:38:59,2025-08-16 14:38:59,121.74,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,李,玉珍,京东物流,Order
400,2025-10-20 01:07:29,2025-10-26 01:07:29,2025-10-22 01:07:29,427.09,商软冠联传媒有限公司大数据分析,湖北省强县新城古路N座 931706,玉珍县,澳门特别行政区,424628,中国,商软冠联传媒有限公司大数据分析,李,玉珍,申通快递,Order
401,2025-11-18 01:56:18,2025-11-22 01:56:18,2025-11-23 01:56:18,398.5,鸿睿思博传媒有限公司智能科技,浙江省柳州县安次李路G座 326030,武汉市,广西壮族自治区,986110,中国,鸿睿思博传媒有限公司智能科技,江,凤兰,韵达快递,Order
402,2024-11-30 08:07:00,2024-12-05 08:07:00,2024-12-01 08:07:00,228.31,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,欧,娜,德邦物流,Order
403,2026-06-03 14:10:14,2026-06-07 14:10:14,,122.46,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,田,桂荣,圆通速递,Order
404,2026-02-17 14:33:21,2026-02-25 14:33:21,2026-02-21 14:33:21,86.33,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,彭,桂荣,申通快递,Order
405,2025-11-21 08:34:22,2025-12-04 08:34:22,2025-11-24 08:34:22,445.38,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,彭,桂荣,百世快递,Order
406,2026-04-24 20:39:52,2026-05-07 20:39:52,2026-04-27 20:39:52,92.44,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,欧,娜,邮政EMS,Order
407,2024-07-08 13:57:22,2024-07-14 13:57:22,2024-07-12 13:57:22,195.94,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,江,凤兰,圆通速递,Order
408,2025-02-08 03:06:52,2025-02-19 03:06:52,,346.76,网新恒天科技有限公司数字科技,青海省佛山县平山辽阳路l座 730177,秀梅县,山东省,267399,中国,网新恒天科技有限公司数字科技,王,雪,顺丰速运,Order
409,2025-07-08 01:22:58,2025-07-21 01:22:58,2025-07-12 01:22:58,38.82,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,李,玉珍,天天快递,Order
410,2026-06-02 10:32:58,2026-06-07 10:32:58,,152.57,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,徐,艳,圆通速递,Order
411,2024-08-28 21:57:22,2024-09-11 21:57:22,,233.78,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,薛,洋,韵达快递,Order
412,2024-08-15 11:29:58,2024-08-21 11:29:58,2024-08-16 11:29:58,462.54,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,薛,洋,圆通速递,Order
413,2024-08-02 07:28:54,2024-08-08 07:28:54,2024-08-06 07:28:54,314.66,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,徐,艳,韵达快递,Order
414,2025-06-20 20:52:56,2025-06-25 20:52:56,2025-06-24 20:52:56,10.19,易动力网络有限公司信息技术,山西省广州县淄川王路j座 894925,英县,山东省,228414,中国,易动力网络有限公司信息技术,王,斌,申通快递,Order
415,2025-12-12 22:34:45,2025-12-18 22:34:45,2025-12-13 22:34:45,367.47,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,彭,桂荣,天天快递,Order
416,2025-09-25 13:42:35,2025-10-02 13:42:35,2025-09-29 13:42:35,444.38,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,林,磊,韵达快递,Order
417,2024-08-12 15:19:35,2024-08-18 15:19:35,2024-08-14 15:19:35,239.75,易动力信息有限公司网络安全,青海省宜都县合川朱路g座 383744,斌县,江西省,652523,中国,易动力信息有限公司网络安全,曹,洁,中通快递,Order
418,2025-07-17 07:57:49,2025-07-25 07:57:49,2025-07-20 07:57:49,147.89,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,张,帅,京东物流,Order
419,2025-11-20 12:24:24,2025-11-27 12:24:24,,180.26,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,欧,娜,邮政EMS,Order
420,2025-11-20 07:31:28,2025-11-23 07:31:28,2025-11-23 07:31:28,81.96,和泰信息有限公司信息技术,江苏省俊市璧山陈路I座 849236,成都市,四川省,430904,中国,和泰信息有限公司信息技术,曹,洁,京东物流,Order
421,2024-06-25 11:47:02,2024-06-28 11:47:02,2024-06-30 11:47:02,23.0,创联世纪信息有限公司移动应用开发,云南省深圳县金平拉萨街l座 585241,福州县,四川省,101164,中国,创联世纪信息有限公司移动应用开发,曹,洁,圆通速递,Order
422,2025-12-10 22:13:53,2025-12-16 22:13:53,,407.67,易动力信息有限公司网络安全,青海省宜都县合川朱路g座 383744,斌县,江西省,652523,中国,易动力信息有限公司网络安全,林,峰,天天快递,Order
423,2026-03-07 19:11:02,2026-03-11 19:11:02,2026-03-08 19:11:02,468.11,中建创业信息有限公司虚拟现实,黑龙江省天津县清浦贵阳路S座 666651,冬梅县,内蒙古自治区,866120,中国,中建创业信息有限公司虚拟现实,彭,桂荣,百世快递,Order
424,2025-01-08 11:56:01,2025-01-18 11:56:01,2025-01-09 11:56:01,42.25,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,彭,桂荣,顺丰速运,Order
425,2026-04-06 18:22:07,2026-04-14 18:22:07,2026-04-11 18:22:07,43.34,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,王,建平,德邦物流,Order
426,2025-03-22 11:10:28,2025-04-04 11:10:28,,327.79,兰金电子传媒有限公司生物科技,广西壮族自治区香港县六枝特郭路r座 722655,桂香县,广西壮族自治区,205167,中国,兰金电子传媒有限公司生物科技,张,帅,德邦物流,Order
427,2026-01-31 03:24:11,2026-02-04 03:24:11,2026-02-02 03:24:11,481.25,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,徐,艳,中通快递,Order
428,2024-09-04 18:51:50,2024-09-13 18:51:50,2024-09-05 18:51:50,433.96,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,赵,晨,韵达快递,Order
429,2024-09-17 10:54:32,2024-09-20 10:54:32,2024-09-20 10:54:32,231.07,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,张,丹丹,邮政EMS,Order
430,2025-06-25 14:55:18,2025-07-09 14:55:18,2025-06-29 14:55:18,194.5,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,王,雪,天天快递,Order
431,2025-03-09 20:28:20,2025-03-17 20:28:20,2025-03-12 20:28:20,381.44,毕博诚信息有限公司信息技术,天津市颖县华龙武街i座 729878,柳州县,贵州省,534760,中国,毕博诚信息有限公司信息技术,江,凤兰,顺丰速运,Order
432,2024-07-14 05:36:18,2024-07-18 05:36:18,2024-07-18 05:36:18,31.85,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,彭,桂荣,京东物流,Order
433,2026-05-11 12:48:56,2026-05-15 12:48:56,2026-05-12 12:48:56,256.14,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,欧,娜,邮政EMS,Order
434,2026-06-04 13:12:42,2026-06-18 13:12:42,2026-06-07 13:12:42,442.63,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,李,玉珍,百世快递,Order
435,2024-12-16 20:43:43,2024-12-27 20:43:43,2024-12-19 20:43:43,85.46,鑫博腾飞网络有限公司金融科技,河南省嘉禾市沙市陈路m座 407126,马鞍山市,江苏省,823492,中国,鑫博腾飞网络有限公司金融科技,曹,洁,圆通速递,Order
436,2025-07-20 00:06:29,2025-07-27 00:06:29,2025-07-23 00:06:29,68.74,明腾传媒有限公司互联网服务,澳门特别行政区呼和浩特市沈北新曲街v座 733015,邯郸市,天津市,144183,中国,明腾传媒有限公司互联网服务,徐,艳,百世快递,Order
437,2026-02-23 21:35:59,2026-02-27 21:35:59,2026-02-27 21:35:59,184.23,易动力科技有限公司人工智能,宁夏回族自治区强县黄浦张路s座 615830,桂兰县,广西壮族自治区,372804,中国,易动力科技有限公司人工智能,江,凤兰,德邦物流,Order
438,2026-03-26 11:15:00,2026-04-07 11:15:00,,445.67,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,王,雪,圆通速递,Order
