OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName
305,FN522,11,2025-02-08 05:07:58,2025-02-14 05:07:58,2025-02-12 05:07:58,10,213.19,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,张,丹丹,邮政EMS
306,TW751,12,2025-07-26 04:16:55,2025-08-02 04:16:55,2025-07-29 04:16:55,1,96.03,图龙信息网络有限公司云计算,湖南省兰州县丰都张街B座 954217,宁德市,福建省,905170,中国,图龙信息网络有限公司云计算,曹,洁,顺丰速运
307,GJ116,10,2026-05-25 09:11:35,2026-06-04 09:11:35,2026-05-29 09:11:35,10,369.09,良诺信息有限公司生物科技,云南省雷市东城巫街s座 382268,红市,海南省,562035,中国,良诺信息有限公司生物科技,林,磊,邮政EMS
308,NU012,16,2026-04-27 11:45:54,2026-05-11 11:45:54,,3,482.15,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,李,玉珍,中通快递
309,ZU351,6,2026-02-13 15:22:25,2026-02-19 15:22:25,2026-02-16 15:22:25,5,316.74,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,彭,桂荣,申通快递
310,PC764,3,2024-11-01 07:40:43,2024-11-14 07:40:43,,7,345.11,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,王,斌,百世快递
311,CC657,18,2025-08-03 00:12:45,2025-08-16 00:12:45,2025-08-07 00:12:45,9,244.79,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,薛,洋,德邦物流
312,PE529,15,2025-10-28 09:41:07,2025-11-01 09:41:07,2025-10-30 09:41:07,8,416.99,易动力网络有限公司信息技术,山西省广州县淄川王路j座 894925,英县,山东省,228414,中国,易动力网络有限公司信息技术,徐,艳,天天快递
313,DX151,13,2025-10-20 13:17:44,2025-11-02 13:17:44,,7,374.14,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,曲,桂花,百世快递
314,NQ176,19,2026-04-05 17:21:07,2026-04-17 17:21:07,2026-04-10 17:21:07,6,450.78,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,田,桂荣,韵达快递
315,GL926,14,2025-12-27 10:12:49,2026-01-06 10:12:49,2025-12-29 10:12:49,8,120.99,时空盒数字传媒有限公司大数据分析,湖北省梧州县锡山周路M座 618236,巢湖市,贵州省,903078,中国,时空盒数字传媒有限公司大数据分析,张,帅,天天快递
316,NQ176,11,2025-06-09 16:58:59,2025-06-13 16:58:59,,3,490.9,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,张,丹丹,中通快递
317,CS287,5,2025-12-10 09:45:25,2025-12-21 09:45:25,2025-12-13 09:45:25,5,212.79,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,林,峰,申通快递
318,HD242,18,2024-08-15 17:30:40,2024-08-22 17:30:40,2024-08-20 17:30:40,5,36.96,富罳科技有限公司生物科技,青海省贵阳市友好范街A座 611700,想县,甘肃省,415348,中国,富罳科技有限公司生物科技,薛,洋,申通快递
319,MJ814,12,2026-01-08 03:34:39,2026-01-14 03:34:39,2026-01-13 03:34:39,8,432.8,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,曹,洁,天天快递
320,CZ861,3,2025-03-24 12:44:50,2025-04-05 12:44:50,2025-03-28 12:44:50,1,248.34,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,王,斌,顺丰速运
321,ME428,10,2024-09-27 09:10:59,2024-10-08 09:10:59,2024-09-30 09:10:59,2,112.87,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,林,磊,京东物流
322,VZ702,9,2025-11-23 04:25:40,2025-11-29 04:25:40,2025-11-25 04:25:40,7,327.49,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,王,雪,百世快递
323,ZF801,17,2025-08-29 16:04:43,2025-09-05 16:04:43,,3,433.91,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,陈,杨,中通快递
324,ME428,18,2024-10-11 17:01:43,2024-10-18 17:01:43,2024-10-13 17:01:43,6,215.87,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,薛,洋,韵达快递
325,XA254,15,2025-10-02 03:12:39,2025-10-11 03:12:39,,7,394.98,易动力信息有限公司物联网,陕西省关岭县高坪淮安街k座 604446,齐齐哈尔市,贵州省,989116,中国,易动力信息有限公司物联网,徐,艳,百世快递
326,IP471,16,2025-09-06 02:58:35,2025-09-09 02:58:35,2025-09-07 02:58:35,4,414.96,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,李,玉珍,圆通速递
327,GC890,15,2024-07-24 14:05:43,2024-07-30 14:05:43,2024-07-28 14:05:43,10,217.15,创联世纪信息有限公司移动应用开发,云南省深圳县金平拉萨街l座 585241,福州县,四川省,101164,中国,创联世纪信息有限公司移动应用开发,徐,艳,邮政EMS
328,NU012,17,2025-02-13 10:40:47,2025-02-27 10:40:47,2025-02-16 10:40:47,8,85.67,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,陈,杨,天天快递
329,EU335,17,2026-04-08 00:19:44,2026-04-13 00:19:44,,7,280.32,济南亿次元网络有限公司科技公司,甘肃省红县白云巢湖路W座 992584,巢湖市,澳门特别行政区,219657,中国,济南亿次元网络有限公司科技公司,陈,杨,百世快递
330,PC764,7,2025-01-26 22:00:23,2025-02-08 22:00:23,2025-01-27 22:00:23,2,247.74,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,张,刚,京东物流
331,IP471,11,2025-06-15 07:57:40,2025-06-25 07:57:40,2025-06-17 07:57:40,3,176.17,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,张,丹丹,中通快递
332,XN875,15,2026-04-26 02:55:05,2026-05-05 02:55:05,2026-04-28 02:55:05,1,312.7,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,徐,艳,顺丰速运
333,EI532,11,2025-03-18 00:25:59,2025-03-21 00:25:59,2025-03-19 00:25:59,6,82.07,七喜传媒有限公司人工智能,澳门特别行政区磊市门头沟柳州街Z座 473892,丽华县,西藏自治区,358472,中国,七喜传媒有限公司人工智能,张,丹丹,韵达快递
334,DW607,19,2025-06-16 15:11:37,2025-06-20 15:11:37,2025-06-19 15:11:37,5,455.1,银嘉网络有限公司云计算,四川省秀华县金平合山街C座 522476,杨县,江苏省,112129,中国,银嘉网络有限公司云计算,田,桂荣,申通快递
335,FA862,7,2026-05-09 21:34:07,2026-05-12 21:34:07,2026-05-11 21:34:07,9,125.92,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,张,刚,德邦物流
336,PL616,18,2024-12-30 15:26:26,2025-01-07 15:26:26,2024-12-31 15:26:26,5,351.87,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,薛,洋,申通快递
337,EB652,4,2025-02-17 20:02:12,2025-02-21 20:02:12,2025-02-21 20:02:12,4,307.38,凌云信息有限公司虚拟现实,香港特别行政区福州市城北太原街O座 751024,秀珍县,福建省,531973,中国,凌云信息有限公司虚拟现实,赵,晨,圆通速递
338,YR398,17,2026-01-27 05:47:03,2026-01-31 05:47:03,2026-01-28 05:47:03,10,145.42,浦华众城信息有限公司虚拟现实,新疆维吾尔自治区福州市翔安李路i座 712866,大冶市,广东省,992649,中国,浦华众城信息有限公司虚拟现实,陈,杨,邮政EMS
339,WY218,11,2025-01-11 19:49:08,2025-01-21 19:49:08,2025-01-15 19:49:08,1,11.86,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,张,丹丹,顺丰速运
340,KS630,8,2024-12-15 18:41:40,2024-12-21 18:41:40,2024-12-16 18:41:40,3,353.09,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,王,倩,中通快递
341,XW046,20,2025-09-04 11:01:00,2025-09-07 11:01:00,,9,370.6,鑫博腾飞信息有限公司智能科技,安徽省杭州县新城潮州路U座 487852,兴安盟市,青海省,721718,中国,鑫博腾飞信息有限公司智能科技,欧,娜,德邦物流
342,US056,2,2025-06-06 02:58:37,2025-06-11 02:58:37,2025-06-09 02:58:37,1,119.26,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,江,凤兰,顺丰速运
343,VZ702,10,2026-03-09 19:39:11,2026-03-22 19:39:11,2026-03-14 19:39:11,10,336.53,精芯网络有限公司互联网服务,河北省南京市翔安朱路w座 386632,马鞍山县,广东省,526423,中国,精芯网络有限公司互联网服务,林,磊,邮政EMS
344,XA254,6,2024-10-24 12:52:24,2024-11-03 12:52:24,2024-10-25 12:52:24,2,98.8,易动力信息有限公司物联网,陕西省关岭县高坪淮安街k座 604446,齐齐哈尔市,贵州省,989116,中国,易动力信息有限公司物联网,彭,桂荣,京东物流
345,AU710,6,2024-06-14 11:02:23,2024-06-20 11:02:23,2024-06-15 11:02:23,7,493.53,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,彭,桂荣,百世快递
346,II746,8,2024-08-04 14:53:28,2024-08-10 14:53:28,,8,401.09,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,王,倩,天天快递
347,AU710,7,2025-09-25 07:55:22,2025-10-01 07:55:22,2025-09-30 07:55:22,3,450.31,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,张,刚,中通快递
348,CA470,14,2025-12-31 07:23:22,2026-01-12 07:23:22,,4,419.4,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,张,帅,圆通速递
349,LU518,16,2025-09-11 16:37:21,2025-09-24 16:37:21,2025-09-15 16:37:21,8,498.54,易动力传媒有限公司生物科技,河南省贵阳县兴山广州路A座 729306,伟市,陕西省,802027,中国,易动力传媒有限公司生物科技,李,玉珍,天天快递
350,DV182,7,2025-01-04 19:18:14,2025-01-15 19:18:14,,8,413.47,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,张,刚,天天快递
351,QL573,18,2025-11-15 19:57:37,2025-11-26 19:57:37,,6,424.44,维涛科技有限公司网络安全,西藏自治区亮市清浦王街I座 399560,永安市,贵州省,583598,中国,维涛科技有限公司网络安全,薛,洋,韵达快递
352,FB488,3,2024-11-24 00:47:08,2024-11-27 00:47:08,2024-11-26 00:47:08,7,310.15,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,王,斌,百世快递
353,BN418,6,2025-01-14 08:36:14,2025-01-22 08:36:14,2025-01-17 08:36:14,3,46.84,易动力网络有限公司移动应用开发,海南省上海县西夏董路s座 290290,重庆市,陕西省,583718,中国,易动力网络有限公司移动应用开发,彭,桂荣,中通快递
354,AW347,15,2024-09-16 03:45:35,2024-09-19 03:45:35,,2,148.41,鸿睿思博传媒有限公司智能科技,浙江省柳州县安次李路G座 326030,武汉市,广西壮族自治区,986110,中国,鸿睿思博传媒有限公司智能科技,徐,艳,京东物流
355,RG743,7,2026-02-24 22:08:15,2026-03-02 22:08:15,,9,284.31,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,张,刚,德邦物流
356,PC764,15,2024-12-11 08:11:15,2024-12-18 08:11:15,2024-12-14 08:11:15,6,168.21,恒聪百汇传媒有限公司虚拟现实,福建省兴城市高明邓街U座 898971,重庆市,河南省,796218,中国,恒聪百汇传媒有限公司虚拟现实,徐,艳,韵达快递
357,FB488,3,2024-09-18 23:50:35,2024-10-02 23:50:35,2024-09-22 23:50:35,8,50.78,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,王,斌,天天快递
358,VC531,10,2026-02-24 11:25:11,2026-03-02 11:25:11,,5,322.44,九方传媒有限公司生物科技,江西省玉梅县城北韦路k座 920415,六盘水市,西藏自治区,774096,中国,九方传媒有限公司生物科技,林,磊,申通快递
359,VQ233,9,2026-02-27 15:53:03,2026-03-08 15:53:03,2026-03-03 15:53:03,6,405.44,和泰信息有限公司信息技术,江苏省俊市璧山陈路I座 849236,成都市,四川省,430904,中国,和泰信息有限公司信息技术,王,雪,韵达快递
360,GC846,9,2025-05-20 17:24:35,2025-05-29 17:24:35,2025-05-24 17:24:35,8,483.63,明腾科技有限公司区块链技术,河南省志强县城东杨路A座 853694,石家庄市,安徽省,450779,中国,明腾科技有限公司区块链技术,王,雪,天天快递
361,MZ379,4,2026-03-15 21:06:53,2026-03-21 21:06:53,2026-03-16 21:06:53,2,253.44,联软传媒有限公司区块链技术,台湾省深圳市牧野李街L座 325753,慧县,山东省,556597,中国,联软传媒有限公司区块链技术,赵,晨,京东物流
362,FJ947,6,2025-04-05 10:11:41,2025-04-15 10:11:41,2025-04-07 10:11:41,1,427.69,浙大万朋信息有限公司生物科技,海南省巢湖市徐汇成都街E座 239900,鑫市,内蒙古自治区,548115,中国,浙大万朋信息有限公司生物科技,彭,桂荣,顺丰速运
363,PS740,8,2025-01-10 20:44:01,2025-01-23 20:44:01,2025-01-15 20:44:01,1,342.2,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,王,倩,顺丰速运
364,AD089,18,2024-07-11 12:25:11,2024-07-25 12:25:11,2024-07-16 12:25:11,6,176.61,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,薛,洋,韵达快递
365,QJ392,16,2026-04-12 06:47:09,2026-04-20 06:47:09,2026-04-16 06:47:09,7,418.72,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,李,玉珍,百世快递
366,ZV584,11,2026-04-04 10:14:59,2026-04-11 10:14:59,2026-04-09 10:14:59,8,137.61,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,张,丹丹,天天快递
367,WB209,11,2025-03-05 14:14:24,2025-03-14 14:14:24,2025-03-08 14:14:24,10,196.18,维涛传媒有限公司云计算,内蒙古自治区上海市海陵武汉路o座 271535,秀华县,宁夏回族自治区,490120,中国,维涛传媒有限公司云计算,张,丹丹,邮政EMS
368,QI779,19,2026-01-29 05:55:19,2026-02-02 05:55:19,,5,460.17,合联电子科技有限公司网络安全,新疆维吾尔自治区波市牧野潜江街w座 187520,沈阳县,江苏省,734012,中国,合联电子科技有限公司网络安全,田,桂荣,申通快递
369,ZF061,20,2024-11-08 23:55:02,2024-11-22 23:55:02,,9,281.21,维旺明信息有限公司人工智能,安徽省东莞市静安银川街g座 149650,坤县,山西省,734784,中国,维旺明信息有限公司人工智能,欧,娜,德邦物流
370,NU012,15,2026-04-17 20:22:25,2026-04-29 20:22:25,,9,482.1,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,徐,艳,德邦物流
371,ME428,15,2026-04-11 18:00:07,2026-04-18 18:00:07,2026-04-13 18:00:07,2,70.07,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,徐,艳,京东物流
